url,job_title,company_name,source_website,location_primary,salary_negotiable,salary_min_vnd,salary_max_vnd,salary_currency_original,posted_datetime_str,days_to_deadline,experience_years_min_numeric,job_level,job_category_raw,skills_list_json_vnw,job_tags_list_json_cv,benefits_text,employment_type,process_timestamp,views_count,industry_domain_vnw,min_education_level_vnw,main_category_vnw,sub_category_vnw,salary_info_raw,location_info_raw,deadline_info_raw,posted_date_raw,experience_raw,skills_raw_vnw
https://www.vietnamworks.com/ai-accelerator-design-engineer-1900639-jv?source=searchResults&searchType=2&placement=1900639&sortBy=date,AI Accelerator Design Engineer,FPT Telecom,VietnamWorks,Hồ Chí Minh,0,50000000.0,87500000.0,usd,2025-04-24 00:00:00,14,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""ASIC Design"", ""Chip Design"", ""FPGA Development Boards"", ""SystemVerilog"", ""Hardware Description Languages""]",,"Thưởng: A fair, transparent, friendly, open, dynamic, and youthful working environment.; Đào tạo: Receive continuous professional and skills training, participate in professional training programs.",Toàn thời gian,2025-05-19T18:21:15.656155,476.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,"$ 2,000-3,500 /tháng",Hồ Chí Minh,Hết hạn trong 14 ngày,24/04/2025,1,"ASIC Design, Chip Design, FPGA Development Boards, SystemVerilog, Hardware Description Languages"
https://www.vietnamworks.com/vision-programming-engineer-ky-su-lap-trinh-vision-1886411-jv?source=searchResults&searchType=2&placement=1886411&sortBy=date,Vision Programming Engineer (Kỹ Sư Lập Trình Vision),Công Ty TNHH Công Nghệ Lens VIỆT NAM,VietnamWorks,Bắc Giang,0,20000000.0,35000000.0,usd,2025-04-24 00:00:00,14,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""C/C++ Programming"", ""Digital Image Processing"", ""Python Programming"", ""Ccd Systems""]",,Chăm sóc sức khoẻ: BHXH theo quy định pháp luật hiện hành; Đào tạo: Cơ hội phát triển nghề nghiệp và nâng cao kỹ năng.,Toàn thời gian,2025-05-19T18:21:15.656155,1479.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Trung cấp,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,"$ 800-1,400 /tháng",Bắc Giang,Hết hạn trong 14 ngày,24/04/2025,2,"C/C++ Programming, Digital Image Processing, Python Programming, Ccd Systems"
https://www.vietnamworks.com/sales-business-intelligence-officer-1899478-jv?source=searchResults&searchType=2&placement=1899478&sortBy=date,Sales Business Intelligence Officer,Nestlé Vietnam Limited,VietnamWorks,Hồ Chí Minh,1,,,,2025-04-22 00:00:00,12,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""B2B Sales"", ""Business Intelligence"", ""Data Analysis"", ""Power BI"", ""SQL""]",,Thưởng: 13th & 14th Month Fixed Salary + Sales Incentive/Performance Bonus; Chăm sóc sức khoẻ: Medical Check-up; Xe đưa đón: Laptop,Toàn thời gian,2025-05-19T18:21:15.656155,2813.0,Hàng tiêu dùng,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hồ Chí Minh,Hết hạn trong 12 ngày,22/04/2025,1,"B2B Sales, Business Intelligence, Data Analysis, Power BI, SQL"
https://www.vietnamworks.com/senior-business-analyst-it--1898048-jv?source=searchResults&searchType=2&placement=1898048&sortBy=date,Senior Business Analyst (IT),Công Ty TNHH Unisofts,VietnamWorks,Hà Nội,0,25000000.0,50000000.0,usd,2025-04-18 00:00:00,8,3.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""IT Business Analyst"", ""Cơ Sở Dữ Liệu SQL Server"", ""Agile Scrum"", ""Microservices Development"", ""Phát Triển Phần Mềm""]",,"Thưởng: Lương tháng 13; Máy tính xách tay: Trang bị thiết bị làm việc cấu hình cao cho nhân sự.; Cơ hội du lịch: Du lịch, teambuilding hàng năm",Toàn thời gian,2025-05-19T18:21:15.656155,833.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Không giới hạn,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"$ 1,000-2,000 /tháng",Hà Nội,Hết hạn trong 8 ngày,18/04/2025,3,"IT Business Analyst, Cơ Sở Dữ Liệu SQL Server, Agile Scrum, Microservices Development, Phát Triển Phần Mềm"
https://www.vietnamworks.com/manager-distribution-planning-and-business-analytics-and-compensation-1900655-jv?source=searchResults&searchType=2&placement=1900655&sortBy=date,"Manager, Distribution Planning & Business Analytics & Compensation",Công Ty TNHH Bảo Hiểm Nhân Thọ Generali Việt Nam,VietnamWorks,Hồ Chí Minh,1,,,,2025-04-24 00:00:00,14,4.0,Trưởng phòng,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Data Processing"", ""Business Analysis"", ""MIS"", ""Power BI"", ""Strategic Planning""]",,Thưởng: Competitive salary and bonus; Chăm sóc sức khoẻ: Insurance according to the Labor Law; Hoạt động nhóm: Professional working environment,Toàn thời gian,2025-05-19T18:21:15.656155,762.0,Bảo hiểm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hồ Chí Minh,Hết hạn trong 14 ngày,24/04/2025,4,"Data Processing, Business Analysis, MIS, Power BI, Strategic Planning"
https://www.vietnamworks.com/head-of-product-development-1882167-jv?source=searchResults&searchType=2&placement=1882167&sortBy=date,Head of Product Development,CÔNG TY CỔ PHẦN NGHIÊN CỨU PHÁT TRIỂN VÀ ỨNG DỤNG NGƯỜI MÁY ĐA NĂNG VINMOTION,VietnamWorks,Hà Nội,1,,,,2025-04-16 00:00:00,6,5.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Analytical Skills"", ""Business analysis"", ""Data Analysis"", ""Embedded Systems"", ""Robotics""]",,Thưởng: Competitive salary and benefits package (Open-minded about salary negotiations).; Đào tạo: Opportunities for professional development and growth.,Toàn thời gian,2025-05-19T18:21:15.656155,1626.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hà Nội,Hết hạn trong 6 ngày,16/04/2025,5,"Analytical Skills, Business analysis, Data Analysis, Embedded Systems, Robotics"
https://www.vietnamworks.com/business-analyst-life-insurance-project-1897363-jv?source=searchResults&searchType=2&placement=1897363&sortBy=date,Business Analyst (Life Insurance Project),Techcombank,VietnamWorks,Hà Nội,1,,,,2025-04-16 00:00:00,6,4.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Agile Methodologies"", ""Business Analysis"", ""Data Visualization"", ""Gap Analysis"", ""MS SQL""]",,"Thưởng: Thu nhập hấp dẫn, được hưởng đầy đủ các chính sách phúc lợi theo quy định của Techcombank; Khác: Làm việc trong môi trường năng động, chuyên nghiệp có nhiều cơ hội thăng tiến",Toàn thời gian,2025-05-19T18:21:15.656155,1766.0,Ngân hàng,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hà Nội,Hết hạn trong 6 ngày,16/04/2025,4,"Agile Methodologies, Business Analysis, Data Visualization, Gap Analysis, MS SQL"
https://www.vietnamworks.com/senior-ai-engineer-data-science-1900978-jv?source=searchResults&searchType=2&placement=1900978&sortBy=date,Senior AI Engineer (Data Science),CÔNG TY TNHH CÔNG NGHỆ ĐẦU TƯ VIỆT NAM,VietnamWorks,Hồ Chí Minh,1,,,,2025-04-24 00:00:00,14,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Python"", ""TensorFlow"", ""AI/ML"", ""Artificial Intelligence"", ""Fintech""]",,"Thưởng: Cạnh tranh + Thưởng theo hiệu quả sản phẩm AI; Chăm sóc sức khoẻ: Chương trình chăm sóc sức khỏe cao cấp; Hoạt động nhóm: Được làm việc cùng đội ngũ giỏi nhất ngành công nghệ và tài chính; Khác: Văn hóa startup hiện đại, minh bạch, trọng dụng nhân tài",Toàn thời gian,2025-05-19T18:21:15.656155,621.0,Tài Chính,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hồ Chí Minh,Hết hạn trong 14 ngày,24/04/2025,2,"Python, TensorFlow, AI/ML, Artificial Intelligence, Fintech"
https://www.vietnamworks.com/sustainability-data-analyst-1907121-jv?source=searchResults&searchType=2&placement=1907121&sortBy=date,Sustainability Data Analyst,Sucden Coffee Việt Nam,VietnamWorks,Hồ Chí Minh,1,,,,2025-05-12 00:00:00,25,1.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Data Management"", ""Python"", ""Remote Sensing"", ""Data Analysis"", ""Engineering""]",,Thưởng: Premium medical insurance; Annual Health Check-Up Program; Chăm sóc sức khoẻ: 13rd month salary and other competitive benefits,Toàn thời gian,2025-05-19T18:21:15.656155,553.0,Hàng tiêu dùng,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hồ Chí Minh,Hết hạn trong 25 ngày,12/05/2025,1,"Data Management, Python, Remote Sensing, Data Analysis, Engineering"
https://www.vietnamworks.com/it-solutions-analyst-1908567-jv?source=searchResults&searchType=2&placement=1908567&sortBy=date,IT Solutions Analyst,Chi Nhánh Phân Phối Miền Bắc – CÔNG TY TNHH Đầu Tư & Thương Mại Thiên Hải,VietnamWorks,Hà Nội,1,,,,2025-05-15 00:00:00,28,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Tableau"", ""SaaS"", ""Qlik"", ""Business Analysis"", ""Business Intelligence""]",,"Chăm sóc sức khoẻ: Insurance and Paid-leaves as required by Labor Law.; Khác: Professional, dynamic working environment",Toàn thời gian,2025-05-19T18:21:15.656155,76.0,Hàng tiêu dùng,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hà Nội,Hết hạn trong 28 ngày,15/05/2025,2,"Tableau, SaaS, Qlik, Business Analysis, Business Intelligence"
https://www.vietnamworks.com/data-analyst--1908100-jv?source=searchResults&searchType=2&placement=1908100&sortBy=date,Data Analyst,Epinion Vietnam,VietnamWorks,Hồ Chí Minh,0,25000000.0,30000000.0,usd,2025-05-15 00:00:00,28,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Statistical Data Analysis"", ""Business Intelligence"", ""Solution Design"", ""Quality Assurance"", ""Consulting Effective Solutions""]",,Đào tạo: Personal laptop | Training opportunity | Professional working style; Căn-tin: In-house pantry | Year-round activities | Company trip | Christmas holiday,Toàn thời gian,2025-05-19T18:21:15.656155,531.0,Nghiên cứu,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,"$ 1,000-1,200 /tháng",Hồ Chí Minh,Hết hạn trong 28 ngày,15/05/2025,2,"Statistical Data Analysis, Business Intelligence, Solution Design, Quality Assurance, Consulting Effective Solutions"
https://www.vietnamworks.com/truong-phong-quan-tri-phan-tich-du-lieu-1890464-jv?source=searchResults&searchType=2&placement=1890464&sortBy=date,Trưởng Phòng Quản Trị & Phân Tích Dữ Liệu,Công Ty Cổ Phần Chứng Khoán Vpbank,VietnamWorks,Hà Nội,1,,,,2025-05-14 00:00:00,27,5.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Data Engineer"", ""Data Warehouse"", ""Database Building"", ""Python"", ""Big Data""]",,Thưởng: Thu nhập hấp dẫn; Khác: Thời gian làm việc: từ thứ 2 – thứ 6,Toàn thời gian,2025-05-19T18:21:15.656155,856.0,Chứng khoán,Không giới hạn,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hà Nội,Hết hạn trong 27 ngày,14/05/2025,5,"Data Engineer, Data Warehouse, Database Building, Python, Big Data"
https://www.vietnamworks.com/bridge-software-engineer-brse-up-to-3000-1908364-jv?source=searchResults&searchType=2&placement=1908364&sortBy=date,Bridge Software Engineer (BrSE) - Up to $3000,FPT Software,VietnamWorks,Hồ Chí Minh,1,,,,2025-05-14 00:00:00,27,2.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""BrSE"", ""Japanese"", ""Java EE"", ""ORM"", ""HTML""]",,"Thưởng: Salary review: 1 time per year; Chăm sóc sức khoẻ: ""FPT care” health insurance provided by Petrolimex (PJICO) and is exclusive for FPT employees; Cơ hội du lịch: Working on-site allowance in Singapore, Malaysia, America, Japan, Europe, etc",Toàn thời gian,2025-05-19T18:21:15.656155,128.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,"Hồ Chí Minh, Hà Nội, Đà Nẵng",Hết hạn trong 27 ngày,14/05/2025,2,"BrSE, Japanese, Java EE, ORM, HTML"
https://www.vietnamworks.com/data-engineer-life-insurance-project-1896646-jv?source=searchResults&searchType=2&placement=1896646&sortBy=date,Data Engineer - Life Insurance Project,Techcombank,VietnamWorks,Hà Nội,1,,,,2025-04-15 00:00:00,5,3.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Cloud Computing"", ""Data Science"", ""Python"", ""Software Engineering"", ""Systems Architecture""]",,"Thưởng: Thu nhập hấp dẫn, được hưởng đầy đủ các chính sách phúc lợi theo quy định của Techcombank; Khác: Làm việc trong môi trường năng động, chuyên nghiệp có nhiều cơ hội thăng tiến",Toàn thời gian,2025-05-19T18:21:15.656155,761.0,Ngân hàng,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hà Nội,Hết hạn trong 5 ngày,15/04/2025,3,"Cloud Computing, Data Science, Python, Software Engineering, Systems Architecture"
https://www.vietnamworks.com/senior-officer-business-intelligence-life-insurance-project-1896641-jv?source=searchResults&searchType=2&placement=1896641&sortBy=date,"Senior Officer, Business Intelligence - Life Insurance Project",Techcombank,VietnamWorks,Hà Nội,1,,,,2025-04-15 00:00:00,5,6.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Data Analysis"", ""Data Visualization"", ""Database Query"", ""Risk Management"", ""Statistical Modeling""]",,"Thưởng: Thu nhập hấp dẫn, được hưởng đầy đủ các chính sách phúc lợi theo quy định của Techcombank; Khác: Làm việc trong môi trường năng động, chuyên nghiệp có nhiều cơ hội thăng tiến",Toàn thời gian,2025-05-19T18:21:15.656155,1096.0,Ngân hàng,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hà Nội,Hết hạn trong 5 ngày,15/04/2025,6,"Data Analysis, Data Visualization, Database Query, Risk Management, Statistical Modeling"
https://www.vietnamworks.com/business-data-analyst-life-insurance-project-1896632-jv?source=searchResults&searchType=2&placement=1896632&sortBy=date,Business Data Analyst – Life Insurance Project,Techcombank,VietnamWorks,Hà Nội,1,,,,2025-04-15 00:00:00,5,5.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,"[""Cloud Platform"", ""Communication Skills"", ""Data Storage Technology"", ""Data Visualization"", ""SQL Report Writing""]",,"Thưởng: Thu nhập hấp dẫn, được hưởng đầy đủ các chính sách phúc lợi theo quy định của Techcombank; Khác: Làm việc trong môi trường năng động, chuyên nghiệp có nhiều cơ hội thăng tiến",Toàn thời gian,2025-05-19T18:21:15.656155,1886.0,Ngân hàng,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Thương lượng,Hà Nội,Hết hạn trong 5 ngày,15/04/2025,5,"Cloud Platform, Communication Skills, Data Storage Technology, Data Visualization, SQL Report Writing"
https://www.vietnamworks.com/on-job-training-for-ai-1896587-jv?source=searchResults&searchType=2&placement=1896587&sortBy=date,On Job Training For AI,"Toshiba Software Development (Vietnam) CO., LTD",VietnamWorks,Hà Nội,1,,,,2025-04-15 00:00:00,5,0.0,Mới Tốt Nghiệp,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Linear Algebra"", ""Passion For Ai/Ds"", ""English"", ""Information Technology"", ""Python""]",,"Thưởng: Mức lương: 10M – 13M ++ được đánh giá dựa theo năng lực. Bonus/incentive 3 lần/năm; Nghỉ phép có lương: Get part-time payment (Up to VND 10,000,000/ month); Cơ hội du lịch: Work in well - equipped and professional IT environment and IT community;",Thực tập,2025-05-19T18:21:15.656155,2236.0,Phần Mềm CNTT/Dịch vụ Phần mềm,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,Thương lượng,Hà Nội,Hết hạn trong 5 ngày,15/04/2025,Không yêu cầu,"Linear Algebra, Passion For Ai/Ds, English, Information Technology, Python"
https://www.vietnamworks.com/urgent-data-scientist-midsr-level-1908211-jv?source=searchResults&searchType=2&placement=1908211&sortBy=date,[Urgent] Data Scientist (Mid/Sr Level),"MTI Technology Co., Ltd",VietnamWorks,Hồ Chí Minh,0,37500000.0,75000000.0,usd,2025-05-14 00:00:00,27,3.0,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,"[""Data Science"", ""Machine Learning"", ""NLP"", ""Problem Solving"", ""Python Programming""]",,"Thưởng: 13th-month salary and Performance bonus Annual salary review; Nghỉ phép có lương: 100% salary during probation 12 days annual leave plus extra 02 days company leave; Đào tạo: A culture of relentless learning with free courses in specialized skills, soft skills, and English; Giải thưởng: Technical-certificate bonus Japanese-certificate bonus",Toàn thời gian,2025-05-19T18:21:15.656155,179.0,Hậu cần/Giao nhận,Cử nhân,Công Nghệ Thông Tin/Viễn Thông,Data Engineer/Data Analyst/AI,"$ 1,500-3,000 /tháng",Hồ Chí Minh,Hết hạn trong 27 ngày,14/05/2025,3,"Data Science, Machine Learning, NLP, Problem Solving, Python Programming"
